Temperature___C,Humidity_,Soil_moisture,Reference_evapotranspiration,Evapotranspiration,Crop_Coefficient,Crop_Coefficient_stage,Nitrogen_mgkg,Phosphorus_mgkg,Potassium,Solar_Radiation_ghi,Wind_Speed,Days_of_planted,pH,Water_Demand
28.9,85.8,196.0,50.36490259,37.27002792,0.74,Development Stage,106,39,55,732.0,1.44,17,4.89,37.2700279166
28.9,85.8,196.0,50.36490259,37.27002792,0.74,Development Stage,106,39,55,732.0,1.44,17,0.91,37.2700279166
28.9,85.8,196.0,50.36490259,37.27002792,0.74,Development Stage,106,39,55,732.0,1.44,17,6.57,37.2700279166
28.9,85.8,196.0,50.36490259,37.27002792,0.74,Development Stage,106,39,55,732.0,1.44,22,12.26,37.2700279166
28.9,85.8,196.0,50.36490259,37.27002792,0.74,Development Stage,106,39,55,792.0,1.07,22,7.46,37.2700279166
28.9,85.8,196.0,50.36490259,37.27002792,0.74,Development Stage,106,39,55,792.0,1.07,22,4.42,37.2700279166
28.9,85.8,196.0,50.36490259,37.27002792,0.74,Development Stage,106,39,55,792.0,1.07,22,3.96,37.2700279166
28.9,85.8,196.0,50.36490259,37.27002792,0.74,Development Stage,106,39,55,792.0,1.07,22,3.83,37.2700279166
28.9,85.8,196.0,50.36490259,37.27002792,0.74,Development Stage,106,39,55,792.0,1.07,22,3.76,37.2700279166
28.9,85.8,196.0,50.36490259,37.27002792,0.74,Development Stage,106,39,55,792.0,1.07,22,3.74,37.2700279166
28.9,85.8,196.0,50.36490259,37.27002792,0.74,Development Stage,118,39,55,792.0,1.44,25,3.72,37.2700279166
28.3,88.7,234.0,6.923489062,5.123381906,0.74,Development Stage,118,39,55,792.0,1.44,25,3.69,5.12338190588
28.3,87.2,235.0,6.940301431,5.135823059,0.74,Development Stage,118,39,55,792.0,1.44,25,3.72,5.13582305894
28.3,88.4,232.0,6.926840146,5.125861708,0.74,Development Stage,118,39,55,792.0,1.44,25,3.71,5.12586170804
28.3,88.4,232.0,6.926840146,5.125861708,0.74,Development Stage,118,39,55,792.0,1.44,25,3.73,5.12586170804
28.3,88.4,232.0,6.926840146,5.125861708,0.74,Development Stage,118,39,55,792.0,1.44,25,3.72,5.12586170804
28.3,88.4,232.0,6.926840146,5.125861708,0.74,Development Stage,118,39,55,732.0,1.44,25,3.72,5.12586170804
28.3,88.4,232.0,6.926840146,5.125861708,0.74,Development Stage,118,39,55,732.0,1.44,25,3.69,5.12586170804
28.3,88.4,232.0,6.926840146,5.125861708,0.74,Development Stage,118,39,55,732.0,1.44,25,3.72,5.12586170804
28.9,83.7,503.0,1.868697314,103.5167071,0.74,Development Stage,118,39,55,732.0,1.44,25,3.7,1.38283601236
28.9,84.8,503.0,1.864018277,1.868697314,0.746666667,Development Stage,118,39,55,792.0,1.44,25,3.69,1.3918003141146726
27.6,89.0,214.0,50.35744181,1.864018277,0.736666667,Development Stage,118,39,55,792.0,1.44,25,3.68,37.09664881681915
27.6,96.0,558.0,49.87612163,50.35744181,0.736666667,Development Stage,118,39,55,792.0,1.44,25,3.66,36.74207628405871
27.6,87.8,558.0,50.44183051,49.87612163,0.74,Development Stage,118,39,55,792.0,1.44,25,3.67,37.3269545774
27.6,96.5,214.0,49.84242385,50.44183051,0.74,Development Stage,118,39,55,792.0,1.44,25,3.7,36.883393649
27.5,93.0,213.0,50.08002216,49.84242385,0.74,Development Stage,118,39,55,792.0,1.07,32,3.67,37.0592163984
29.0,86.9,203.0,50.28469968,50.08002216,0.74,Development Stage,118,39,55,792.0,1.07,32,3.65,37.2106777632
29.0,86.9,213.0,50.28469968,50.28469968,0.74,Development Stage,118,39,55,792.0,1.07,32,3.64,37.2106777632
29.0,86.7,195.0,50.29936565,50.28469968,0.74,Development Stage,118,39,55,792.0,1.07,32,3.66,37.221530581
28.9,86.0,196.0,50.35020224,50.29936565,0.74,Development Stage,118,39,55,732.0,1.07,32,3.67,37.2591496576
28.9,86.3,196.0,50.32818373,50.35020224,0.74,Development Stage,118,39,55,732.0,1.07,32,3.68,37.2428559602
28.9,85.8,196.0,50.36490259,50.32818373,0.74,Development Stage,118,39,55,732.0,1.44,32,3.66,37.2700279166
28.9,86.0,196.0,50.35020224,50.36490259,0.74,Development Stage,118,39,55,732.0,1.07,32,3.62,37.2591496576
28.9,85.8,196.0,50.36490259,50.35020224,0.74,Development Stage,118,39,55,732.0,1.07,32,3.65,37.2700279166
28.9,85.8,196.0,50.36490259,50.36490259,0.74,Development Stage,118,39,55,732.0,1.07,32,3.68,37.2700279166
25.68,89.26,350.63,995.1392314,878.2251035,0.82,Development Stage,104,61,125,481.09,2.47,35,2.91,816.014169748
28.01,82.62,593.6,218.1989488,145.042156,1.07,Development Stage,100,90,67,321.35,2.22,35,5.33,233.47287521600003
26.44,67.22,614.17,438.1065818,831.1774432,1.09,Development Stage,117,98,53,334.34,1.81,35,2.9,477.53617416200007
25.63,65.63,381.92,68.00488386,689.2541361,1.49,Development Stage,86,62,92,516.62,2.79,35,6.73,101.3272769514
23.93,91.66,337.84,163.4554355,475.2896963,1.08,Development Stage,104,49,112,463.99,3.07,35,4.78,176.53187034
27.04,70.05,149.23,646.6253983,588.2733386,1.28,Development Stage,65,104,133,544.79,1.23,35,4.57,827.6805098240001
24.13,66.28,579.4,569.3293915,754.0264281,0.81,Development Stage,105,45,102,674.34,3.82,35,3.02,461.1568071150001
30.48,95.0,510.37,481.8382628,475.337242,1.18,Development Stage,80,88,61,512.94,2.59,35,2.79,568.569150104
31.49,70.82,374.74,788.9416662,582.9967698,1.09,Development Stage,109,41,98,383.31,3.71,35,2.53,859.946416158
23.37,64.37,412.72,293.2313027,879.1163011,0.97,Development Stage,66,101,91,271.1,3.65,35,4.42,284.434363619
29.08,76.16,639.71,456.4773601,648.5463503,1.15,Development Stage,111,47,41,588.34,4.08,35,6.49,524.948964115
25.4,75.2,629.05,1032.099682,71.54839242,1.42,Development Stage,65,97,81,94.87,3.07,35,4.63,1465.58154844
25.95,92.44,223.87,624.2322797,645.4072238,1.41,Development Stage,73,69,114,624.78,2.93,35,4.9,880.167514377
30.96,64.7,612.43,749.8954155,876.5144596,1.27,Development Stage,63,105,110,428.02,1.49,35,3.41,952.367177685
18.99,63.19,415.65,820.3013883,352.2657592,1.05,Development Stage,92,76,107,674.01,1.39,35,4.1,861.3164577150001
19.22,63.25,181.55,491.9390636,40.04191672,1.34,Development Stage,113,56,55,515.94,3.78,35,4.04,659.198345224
18.28,91.65,300.66,474.4595899,654.8657079,1.34,Development Stage,88,84,106,638.44,2.72,35,3.07,635.7758504660001
29.66,75.73,518.43,517.7545667,278.9222574,1.42,Development Stage,109,42,92,607.39,1.64,35,6.3,735.211484714
28.89,65.27,638.19,948.3596499,826.2150838,1.43,Development Stage,84,40,129,155.07,2.06,40,6.23,1356.154299357
30.18,80.78,182.84,400.6135616,165.1023722,1.01,Development Stage,115,59,104,377.91,3.19,40,6.04,404.619697216
31.7,78.82,473.6,973.9249879,339.6251212,1.18,Development Stage,119,63,82,662.48,3.07,40,5.66,1149.231485722
29.19,66.94,513.31,45.96759881,22.28564016,1.2,Development Stage,105,58,91,48.43,3.8,40,4.85,55.161118572
24.46,81.11,280.18,278.8658407,395.3935207,0.94,Development Stage,87,44,44,566.53,3.3,40,4.92,262.13389025799995
28.93,71.91,558.85,987.2303108,171.8133476,1.46,Development Stage,97,43,83,279.94,2.28,40,2.37,1441.356253768
19.66,68.34,179.93,1026.115315,537.7859917,1.29,Development Stage,118,44,72,739.8,3.23,40,4.59,1323.68875635
26.96,77.86,259.01,229.2347355,671.8216862,1.33,Development Stage,62,46,56,699.46,1.37,40,5.25,304.882198215
20.01,70.21,120.28,239.6585803,252.5760549,1.13,Development Stage,105,41,54,447.57,3.96,40,3.33,270.814195739
31.23,67.77,411.59,829.9162579,121.224352,1.41,Development Stage,93,100,129,420.89,3.62,40,5.29,1170.181923639
25.31,90.79,272.79,398.2505179,108.6494683,1.41,Development Stage,101,72,126,42.73,3.62,40,5.91,561.533230239
23.81,65.45,165.28,227.0158106,230.0082956,0.85,Development Stage,79,85,60,69.08,1.44,40,4.59,192.96343901
21.7,69.82,630.91,250.7316963,745.7508512,1.39,Development Stage,76,109,97,624.36,1.49,40,6.79,348.517057857
28.84,73.51,235.23,335.2984999,390.3292669,1.4,Development Stage,73,53,67,486.82,1.92,40,6.33,469.41789986
24.39,69.58,449.05,916.4537524,174.4748574,1.38,Development Stage,76,66,43,399.48,1.54,40,4.85,1264.7061783119998
25.96,67.37,277.45,502.5590471,255.9898529,1.07,Development Stage,93,66,94,143.3,3.3,40,5.79,537.7381803970001
18.26,86.99,466.55,140.6703847,315.5821535,1.21,Development Stage,115,62,93,600.83,3.6,40,3.48,170.211165487
26.65,71.52,499.49,409.3181495,184.3570899,1.19,Development Stage,111,92,57,160.7,3.48,40,2.94,487.088597905
26.57,63.94,540.84,356.1614044,486.0359261,1.33,Development Stage,105,62,121,579.7,2.62,40,4.86,473.694667852
26.64,78.93,291.52,84.63577279,512.9597228,1.49,Development Stage,114,56,94,430.94,2.88,40,6.01,126.1073014571
31.21,64.39,147.41,905.7973978,701.8431695,0.84,Mid stage,115,64,45,58.14,2.72,45,5.01,760.869814152
27.55,72.51,617.22,804.7542525,626.2675578,1.35,Mid stage,66,52,51,394.59,2.21,45,3.39,1086.418240875
23.03,90.86,682.19,479.6827463,221.977986,1.09,Mid stage,88,83,135,687.72,1.86,45,6.06,522.8541934670001
24.12,72.92,634.01,771.9955989,142.5981536,1.06,Mid stage,60,79,103,426.77,3.12,45,5.88,818.315334834
27.77,82.14,167.91,373.2416402,813.5878613,1.22,Mid stage,90,76,45,557.56,3.77,45,3.61,455.354801044
18.84,78.01,575.38,1029.48378,743.2458113,0.94,Mid stage,113,109,76,605.35,3.94,45,6.03,967.7147532
27.33,64.82,401.88,551.3591063,7.688405948,1.41,Mid stage,105,108,89,34.12,1.31,45,2.4,777.416339883
27.39,82.72,486.63,123.2120141,22.06093715,0.84,Mid stage,103,58,124,610.11,2.19,45,5.17,103.498091844
20.95,89.96,474.79,523.2249458,440.4557595,0.87,Mid stage,68,75,52,716.44,1.33,45,6.5,455.205702846
19.8,63.26,430.32,396.7837426,754.6676326,1.37,Mid stage,64,41,116,230.2,1.79,45,3.47,543.593727362
22.42,86.38,511.55,38.48050479,832.8800217,1.28,Mid stage,118,74,68,556.18,2.44,45,3.82,49.2550461312
23.09,84.16,477.47,385.3310676,175.3705893,1.31,Mid stage,69,108,107,177.83,2.09,45,3.06,504.783698556
25.98,90.33,454.57,1073.998559,728.6020917,1.07,Mid stage,79,107,119,718.77,2.61,45,2.2,1149.17845813
24.14,63.64,202.84,286.3546526,374.9911048,1.3,Mid stage,67,91,102,188.56,3.8,45,5.95,372.26104838
31.84,70.7,621.66,796.6790451,587.1224229,1.01,Mid stage,97,61,101,717.92,2.46,45,5.7,804.645835551
19.43,84.3,557.03,170.3996903,284.6724424,1.35,Mid stage,81,57,80,320.78,1.07,45,6.18,230.039581905
20.92,60.77,679.33,187.0832125,114.2487262,0.89,Mid stage,113,55,110,106.17,2.26,45,3.96,166.504059125
20.26,85.69,579.21,326.8435762,637.0832423,1.45,Mid stage,99,71,99,566.93,1.49,45,5.82,473.9231854899999
27.14,90.03,457.86,17.06157785,277.9543082,1.4,Mid stage,78,62,128,730.58,2.62,45,6.66,23.88620899
21.55,75.87,651.96,532.5262552,27.72116223,0.8,Mid stage,95,61,99,161.61,1.23,45,3.19,426.0210041600001
24.53,75.2,499.47,1066.838229,870.1469409,1.07,Mid stage,86,104,98,642.32,2.51,45,5.57,1141.51690503
21.42,69.75,299.88,310.4024717,386.4868424,0.99,Mid stage,101,59,130,300.2,3.64,45,6.68,307.298446983
20.23,60.18,221.79,737.1404907,90.27763618,1.34,Mid stage,60,41,138,427.81,2.65,45,6.31,987.768257538
19.55,66.52,470.5,928.8649447,731.3715075,0.93,Mid stage,62,86,57,440.08,3.03,45,6.62,863.844398571
27.19,94.3,546.98,1033.462164,763.8952833,0.99,Mid stage,91,94,110,700.39,1.77,45,4.46,1023.12754236
19.93,90.36,598.01,28.83363909,271.9137251,0.85,Mid stage,96,83,127,256.5,1.77,45,6.4,24.5085932265
20.75,69.33,285.47,929.7851486,614.80566,0.98,Mid stage,93,69,139,339.77,3.97,45,2.54,911.189445628
23.16,93.73,643.16,90.45814531,109.0927827,0.93,Mid stage,66,97,54,700.53,3.86,45,4.68,84.12607513830001
29.49,72.87,455.22,345.4119519,348.9857071,1.45,Mid stage,101,62,110,129.72,3.86,45,2.85,500.847330255
19.36,70.42,539.39,817.1746693,200.1437598,1.36,Mid stage,73,68,76,162.39,2.78,45,6.83,1111.357550248
29.73,65.35,588.72,405.6953057,221.7794598,1.46,Mid stage,93,89,55,356.54,2.56,45,6.56,592.315146322
19.35,91.56,660.14,63.11067198,868.3423899,0.99,Mid stage,84,90,66,643.69,4.03,45,5.89,62.4795652602
31.67,94.54,288.19,817.8262675,32.17347012,0.95,Mid stage,98,49,64,44.95,3.41,45,5.82,776.934954125
24.56,71.46,347.63,612.8859172,496.1084893,1.2,Mid stage,94,74,42,145.14,1.73,45,2.38,735.46310064
31.67,84.62,641.98,512.3210051,573.1267137,1.25,Mid stage,80,76,103,95.41,1.72,45,6.35,640.401256375
26.47,71.74,604.0,455.4990211,301.1298618,1.45,Mid stage,76,81,78,699.35,1.18,45,4.47,660.4735805949999
28.35,63.67,351.5,691.3430823,219.4693854,1.24,Mid stage,74,93,66,363.81,2.93,45,5.52,857.265422052
18.55,73.74,391.06,1008.837534,716.9608317,0.97,Mid stage,74,55,114,426.04,1.06,45,4.62,978.57240798
21.96,79.3,535.95,463.0851784,154.7418668,1.12,Mid stage,80,45,87,719.94,1.76,45,3.54,518.6553998080001
19.68,64.31,155.52,426.9878747,585.8352217,1.07,Mid stage,72,79,78,593.02,3.36,45,4.71,456.87702592900007
22.15,88.64,333.04,398.0322457,899.8149776,0.88,Mid stage,80,73,132,82.66,1.94,45,4.22,350.268376216
19.66,77.41,239.61,219.9105956,754.1838928,1.04,Mid stage,76,77,124,261.13,2.85,45,6.9,228.707019424
22.45,68.2,420.9,916.2067544,381.9221262,1.2,Mid stage,112,65,80,144.38,3.44,45,6.56,1099.44810528
23.8,80.75,567.82,253.9475738,613.849363,1.14,Mid stage,105,68,67,24.5,4.06,45,6.97,289.50023413199995
18.9,87.76,195.36,610.2983324,530.0337521,0.91,Mid stage,88,66,69,332.37,3.81,50,5.04,555.371482484
27.69,71.47,692.31,859.6941951,587.246544,0.95,Mid stage,74,60,59,701.88,3.0,50,6.62,816.709485345
25.93,84.55,390.92,29.34813462,280.9804144,1.46,Mid stage,97,47,64,317.68,1.47,50,5.62,42.8482765452
21.72,74.98,568.35,554.3620024,454.983181,0.93,Mid stage,81,42,126,495.58,1.17,50,2.57,515.5566622320001
25.33,93.74,324.4,443.0379714,69.72734594,1.17,Mid stage,69,85,51,178.58,4.16,50,5.07,518.354426538
19.32,86.98,403.12,80.98857183,209.5561952,1.48,Mid stage,104,48,115,252.01,3.53,50,4.1,119.8630863084
26.06,72.47,679.62,900.7780701,360.3656623,1.33,Mid stage,96,81,82,271.69,3.08,50,6.28,1198.0348332330002
31.01,60.62,520.35,443.8818847,141.8965587,1.32,Mid stage,82,54,133,382.12,1.94,50,5.48,585.924087804
22.46,83.01,134.88,410.6002762,144.3795161,1.31,Mid stage,82,44,104,656.03,1.69,50,4.76,537.886361822
27.34,66.93,254.55,741.08511,161.268993,1.47,Mid stage,66,74,132,28.56,2.55,50,5.77,1089.3951117
19.85,64.27,270.37,488.3805338,496.8161904,1.44,Mid stage,107,57,116,480.01,4.12,50,3.01,703.267968672
28.03,92.61,676.17,409.9204429,407.7253514,1.11,Mid stage,85,46,83,318.43,2.08,50,5.8,455.011691619
22.05,95.0,566.35,619.1233328,560.2331575,0.93,Mid stage,66,60,131,5.58,1.25,50,4.44,575.784699504
20.56,69.45,513.61,397.9981567,882.9077931,0.95,Mid stage,76,56,133,54.68,2.48,50,4.69,378.098248865
26.21,70.56,160.4,829.2468266,546.6758977,1.45,Mid stage,69,69,112,306.45,3.94,50,3.05,1202.4078985699998
18.28,65.77,586.21,834.3554279,203.5138024,1.49,Mid stage,116,81,69,121.76,1.8,50,4.44,1243.189587571
29.61,76.02,225.37,830.7895934,239.6009128,1.49,Mid stage,113,62,48,204.75,2.65,50,2.64,1237.876494166
18.07,90.3,206.29,869.5900001,178.49208,1.01,Mid stage,96,56,134,311.4,1.58,50,4.5,878.285900101
27.49,84.55,623.93,598.2763393,699.3712891,0.84,Mid stage,65,45,137,743.29,3.83,50,6.3,502.552125012
21.78,89.62,122.92,902.254383,447.6230147,1.21,Mid stage,96,66,51,447.28,3.72,50,4.57,1091.72780343
28.29,68.0,156.7,296.0634496,103.123722,1.42,Mid stage,93,76,108,22.48,2.8,50,4.44,420.410098432
31.47,85.57,653.26,1005.919183,786.4720686,1.31,Mid stage,107,79,59,701.98,3.62,50,5.79,1317.75412973
21.48,92.15,265.9,442.8379359,356.7318916,1.18,Mid stage,81,52,99,556.01,2.94,50,2.21,522.5487643619999
26.07,69.85,569.12,583.7071289,549.039536,0.98,Mid stage,107,78,82,382.62,3.15,50,2.4,572.032986322
26.29,84.17,501.16,183.7034279,877.1808052,0.81,Mid stage,118,108,108,473.39,2.39,50,6.18,148.799776599
26.01,74.02,185.09,39.51335321,525.6580057,1.26,Mid stage,86,87,115,498.1,3.52,50,2.26,49.7868250446
21.12,70.16,581.06,101.8385742,457.7646417,1.3,Mid stage,118,59,127,174.85,3.44,50,5.06,132.39014646
31.34,93.94,240.29,3.393877622,817.142573,0.95,Mid stage,63,95,63,238.48,3.18,50,4.72,3.2241837409
24.26,72.2,523.35,847.9177671,806.0296974,1.34,Mid stage,69,109,107,496.23,3.06,50,4.21,1136.209807914
29.85,63.77,340.89,835.8358124,410.7980004,1.08,Mid stage,68,102,92,404.39,1.94,50,3.96,902.702677392
27.79,73.6,435.96,459.0155303,614.6252537,1.42,Mid stage,64,53,122,457.62,1.63,50,4.44,651.802053026
22.16,75.67,668.8,669.888612,610.3487607,1.33,Mid stage,65,98,91,733.83,1.31,50,6.39,890.95185396
29.39,86.33,270.32,165.8986666,267.5122065,0.87,Mid stage,75,70,119,368.22,3.77,50,4.98,144.33183994200002
23.55,93.25,294.64,929.1598823,147.793239,1.19,Mid stage,99,57,111,130.96,2.87,50,5.81,1105.700259937
30.34,88.6,289.66,683.5516522,512.3456419,0.91,Mid stage,63,69,108,120.37,3.75,50,5.61,622.0320035020001
26.14,92.58,334.61,388.2504927,33.43190714,1.2,Mid stage,104,73,121,22.9,2.15,50,3.4,465.90059124
30.34,76.63,454.44,942.0617399,740.7819746,1.2,Mid stage,76,102,71,91.92,1.47,50,2.08,1130.47408788
27.7,85.18,584.15,781.9807,684.803673,1.01,Mid stage,111,104,129,582.94,2.25,55,4.43,789.8005069999999
28.15,70.82,638.01,460.686462,638.2404082,1.22,Mid stage,119,106,81,111.98,1.0,55,4.76,562.03748364
25.02,62.44,155.49,400.0705125,835.4111975,0.89,Mid stage,94,77,129,180.97,4.02,55,4.84,356.062756125
31.39,72.79,497.06,222.4651292,862.2333166,1.37,Mid stage,91,44,78,336.56,1.79,55,5.08,304.77722700400005
27.02,84.43,463.59,193.0928597,421.0275075,1.36,Mid stage,114,50,115,448.27,3.93,55,6.27,262.606289192
23.93,69.61,468.54,497.181,607.6607991,1.27,Mid stage,69,88,99,256.6,1.5,55,3.13,631.41987
26.49,90.15,580.13,407.603331,877.1432771,0.89,Mid stage,107,108,123,131.47,2.23,55,4.73,362.76696459
18.27,87.68,663.96,68.46530543,768.2537401,1.26,Mid stage,96,59,121,639.69,4.2,55,4.53,86.2662848418
22.22,66.79,553.99,341.8537867,589.0694765,1.06,Mid stage,90,94,62,445.32,2.04,55,6.97,362.365013902
27.24,71.58,219.54,147.9796146,396.1029748,1.18,Mid stage,69,89,48,84.55,3.05,55,2.08,174.615945228
22.06,88.89,673.7,882.4906267,668.5494172,1.09,Mid stage,98,106,105,248.37,3.36,55,3.81,961.914783103
26.65,68.54,621.82,526.5595345,53.58082287,1.32,Mid stage,92,64,49,118.04,2.48,55,2.53,695.0585855400001
24.0,71.61,293.8,203.3802114,21.83999756,0.83,Mid stage,62,105,93,686.18,3.07,55,3.39,168.805575462
19.9,72.01,190.91,178.4131833,678.5019239,0.91,Mid stage,117,53,107,46.83,3.18,55,4.43,162.35599680299998
22.18,88.04,587.47,900.6771849,117.4418702,1.1,Mid stage,71,101,77,639.97,1.47,55,6.18,990.74490339
25.98,61.3,686.28,612.9108319,730.8852135,1.22,Mid stage,106,78,129,682.41,4.09,55,2.92,747.751214918
26.27,62.58,193.94,553.7054455,355.6256375,0.82,Mid stage,114,86,132,542.2,2.48,55,6.28,454.03846531
26.04,80.25,497.79,493.350919,856.4160187,1.34,Mid stage,111,41,129,288.46,2.63,55,4.27,661.09023146
27.14,73.9,125.71,819.2080176,58.52200579,0.94,Mid stage,84,108,103,18.33,2.93,55,4.49,770.0555365439999
27.13,82.15,140.59,605.7995241,453.094887,0.85,Mid stage,84,72,130,649.84,3.68,55,5.02,514.9295954849999
24.04,69.33,575.41,132.1394267,243.5558516,1.29,Mid stage,119,97,125,710.99,3.26,55,5.75,170.459860443
30.55,91.84,593.04,77.33382285,91.87651999,0.92,Mid stage,115,41,71,422.32,1.02,55,6.16,71.147117022
23.15,86.63,322.62,295.3927927,487.4875512,0.85,Mid stage,101,100,58,33.52,3.81,55,6.03,251.083873795
24.1,62.37,379.82,1070.617128,6.650764365,0.84,Mid stage,109,69,79,48.9,2.99,55,4.94,899.3183875200001
30.49,87.44,572.1,90.75863073,189.9883681,1.19,Mid stage,87,69,114,233.7,3.63,55,3.17,108.0027705687
29.29,93.94,617.47,592.2514191,407.1725877,1.16,Mid stage,73,54,62,686.69,1.75,55,5.21,687.011646156
27.85,92.99,280.14,1013.024253,312.2055828,1.16,Mid stage,103,101,109,232.45,2.81,55,4.71,1175.10813348
19.4,85.74,574.89,85.4652706,776.9905733,1.21,Mid stage,103,49,108,374.94,3.25,55,2.66,103.412977426
30.87,64.33,236.51,210.0940264,258.0244751,1.29,Mid stage,107,66,137,677.32,2.47,55,2.24,271.021294056
28.0,80.16,379.46,683.4660581,290.5979786,1.09,Mid stage,64,45,133,338.33,3.49,55,4.6,744.9780033290001
31.98,69.95,536.96,16.20067834,819.7605756,1.08,Mid stage,78,51,84,320.23,1.11,55,2.7,17.496732607200002
20.09,93.96,517.76,1018.950724,155.1472337,1.11,Mid stage,65,50,94,303.63,3.95,55,6.5,1131.0353036400002
30.15,85.11,411.33,118.9896647,562.497412,1.41,Mid stage,66,66,60,523.82,2.5,55,4.68,167.775427227
20.27,81.38,508.53,67.40850113,356.8907455,1.35,Mid stage,72,45,109,557.27,3.69,55,6.88,91.0014765255
26.62,84.33,149.31,212.2604976,59.56057561,1.33,Mid stage,96,104,55,390.59,3.72,55,5.02,282.30646180800005
19.73,75.33,287.2,671.769005,717.4256887,0.98,Mid stage,103,57,76,514.88,3.39,55,2.27,658.3336249
29.87,73.05,245.44,1035.229059,898.299634,0.84,Mid stage,70,93,69,365.93,2.28,55,5.46,869.59240956
29.3,92.75,167.44,527.5033325,380.7879756,0.82,Mid stage,107,75,118,154.87,3.39,55,3.64,432.55273265
25.97,71.62,240.46,589.2616306,538.8709678,1.27,Mid stage,103,40,89,157.81,3.44,55,2.03,748.362270862
23.7,61.45,618.82,487.9452838,753.5585268,1.49,Mid stage,119,93,81,299.67,3.89,55,4.5,727.038472862
18.97,74.03,639.84,590.4457139,707.3791658,1.32,Mid stage,116,78,136,219.94,3.24,55,2.02,779.388342348
27.76,87.66,429.2,297.0186685,455.0420805,1.04,Mid stage,94,78,130,252.72,1.51,55,3.49,308.89941524
24.35,82.7,400.95,764.7245705,256.4866791,0.85,Mid stage,93,40,104,495.96,3.55,55,4.34,650.015884925
28.11,93.68,388.64,781.2115153,227.4211779,1.13,Mid stage,79,109,65,262.66,2.94,55,5.28,882.7690122889999
30.13,63.72,676.25,573.4042945,782.4599597,1.25,Mid stage,78,59,66,433.28,2.38,55,5.2,716.755368125
31.66,91.9,665.67,945.5997172,69.9987368,1.12,Mid stage,73,89,55,298.89,4.03,55,3.41,1059.071683264
29.98,72.91,245.56,727.2156691,531.7016885,1.37,Mid stage,100,45,46,281.83,1.33,55,6.6,996.2854666670002
18.16,76.59,175.1,543.3515643,440.7302371,0.93,Mid stage,113,94,76,240.81,2.41,55,5.45,505.316954799
23.04,75.0,151.54,926.4824738,443.0530597,1.42,Mid stage,77,63,55,335.12,3.96,55,4.45,1315.605112796
28.22,64.08,327.44,643.168281,724.5879103,1.28,Mid stage,113,97,47,438.9,1.13,55,3.67,823.25539968
20.4,68.67,362.17,84.52667398,137.6861084,1.48,Mid stage,117,49,76,104.79,1.41,55,6.23,125.0994774904
25.29,85.98,263.65,883.0663093,889.6816958,1.01,Mid stage,98,56,111,202.27,2.77,55,5.79,891.8969723929999
18.76,60.81,653.73,930.3037824,283.8087892,1.35,Mid stage,61,60,133,406.28,2.51,55,3.52,1255.9101062400002
